,net_worth_billions,age,clusters
23377,1.2,87.0,3
23378,1.2,73.0,3
23379,1.2,54.0,0
23380,1.2,55.0,0
23381,1.2,60.0,0
23382,1.2,79.0,3
23383,1.2,87.0,3
23384,1.2,40.0,1
23385,1.2,76.0,3
23386,1.2,56.0,0
23387,1.2,76.0,3
23388,1.2,63.0,0
23389,1.2,59.0,0
23390,1.2,55.0,0
23391,1.2,68.0,0
23392,1.2,61.0,0
23393,1.2,79.0,3
23394,1.2,72.0,3
23395,1.2,45.0,1
23396,1.2,58.0,0
23397,1.2,70.0,0
23398,1.2,70.0,0
23399,1.2,80.0,3
23400,1.2,80.0,3
23401,1.2,92.0,3
23402,1.2,49.0,1
23403,1.2,74.0,3
23404,1.2,47.0,1
23405,1.2,71.0,3
23406,1.2,56.0,0
23407,1.2,74.0,3
23408,1.2,57.0,0
23409,1.2,68.0,0
23410,1.2,70.0,0
23411,1.2,62.0,0
23412,1.2,52.0,1
23413,1.2,59.0,0
23414,1.2,55.0,0
23415,1.2,39.0,1
23416,1.2,59.0,0
23417,1.2,48.0,1
23418,1.2,75.0,3
23419,1.2,68.0,0
23420,1.2,62.0,0
23421,1.2,57.0,0
23422,1.2,60.0,0
23423,1.1,23.0,1
23424,1.1,24.0,1
23425,1.1,47.0,1
23426,1.1,37.0,1
23427,1.1,82.0,3
23428,1.1,46.0,1
23429,1.1,81.0,3
23430,1.1,76.0,3
23431,1.1,49.0,1
23432,1.1,60.0,0
23433,1.1,52.0,1
23434,1.1,55.0,0
23435,1.1,63.0,0
23436,1.1,59.0,0
23437,1.1,101.0,3
23438,1.1,75.0,3
23439,1.1,60.0,0
23440,1.1,42.0,1
23441,1.1,71.0,3
23442,1.1,74.0,3
23443,1.1,61.0,0
23444,1.1,51.0,1
23445,1.1,69.0,0
23446,1.1,29.0,1
23447,1.1,41.0,1
23448,1.1,56.0,0
23449,1.1,66.0,0
23450,1.1,82.0,3
23451,1.1,61.0,0
23452,1.1,50.0,1
23453,1.1,55.0,0
23454,1.1,65.0,0
23455,1.1,58.0,0
23456,1.1,63.0,0
23457,1.1,76.0,3
23458,1.1,75.0,3
23459,1.1,79.0,3
23460,1.1,74.0,3
23461,1.1,57.0,0
23462,1.1,36.0,1
23463,1.1,91.0,3
23464,1.1,57.0,0
23465,1.1,64.0,0
23466,1.1,39.0,1
23467,1.1,76.0,3
23468,1.1,73.0,3
23469,1.1,55.0,0
23470,1.1,59.0,0
23471,1.1,55.0,0
23472,1.1,73.0,3
23473,1.1,77.0,3
23474,1.1,69.0,0
23475,1.1,74.0,3
23476,1.1,45.0,1
23477,1.1,56.0,0
23478,1.1,42.0,1
23479,1.1,51.0,1
23480,1.1,73.0,3
23481,1.1,60.0,0
23482,1.1,52.0,1
23483,1.1,46.0,1
23484,1.1,63.0,0
23485,1.1,59.0,0
23486,1.1,84.0,3
23487,1.1,58.0,0
23488,1.1,63.0,0
23489,1.1,94.0,3
23490,1.1,56.0,0
23491,1.1,55.0,0
23492,1.1,55.0,0
23493,1.1,68.0,0
23494,1.1,66.0,0
23495,1.1,76.0,3
23496,1.1,71.0,3
23497,1.1,65.0,0
23498,1.1,52.0,1
23499,1.1,49.0,1
23500,1.1,66.0,0
23501,1.1,57.0,0
23502,1.1,59.0,0
23503,1.1,38.0,1
23504,1.1,58.0,0
23505,1.1,75.0,3
23506,1.1,46.0,1
23507,1.1,52.0,1
23508,1.1,83.0,3
23509,1.1,45.0,1
23510,1.1,35.0,1
23511,1.1,55.0,0
23512,1.1,47.0,1
23513,1.1,62.0,0
23514,1.1,67.0,0
23515,1.1,58.0,0
23516,1.1,62.0,0
23517,1.1,74.0,3
23518,1.1,73.0,3
23519,1.1,55.0,0
23520,1.1,51.0,1
23521,1.1,83.0,3
23522,1.1,74.0,3
23523,1.1,74.0,3
23524,1.1,91.0,3
23525,1.1,58.0,0
23526,1.1,55.0,0
23527,1.1,49.0,1
23528,1.1,72.0,3
23529,1.1,65.0,0
23530,1.1,70.0,0
23531,1.1,43.0,1
23532,1.1,79.0,3
23533,1.1,35.0,1
23534,1.1,74.0,3
23535,1.1,70.0,0
23536,1.1,66.0,0
23537,1.1,64.0,0
23538,1.1,78.0,3
23539,1.1,72.0,3
23540,1.1,72.0,3
23541,1.1,66.0,0
23542,1.1,67.0,0
23543,1.1,56.0,0
23544,1.1,79.0,3
23545,1.1,80.0,3
23546,1.1,65.0,0
23547,1.1,63.0,0
23548,1.1,70.0,0
23549,1.1,46.0,1
23550,1.1,56.0,0
23551,1.1,57.0,0
23552,1.1,54.0,0
23553,1.1,47.0,1
23554,1.1,60.0,0
23555,1.1,43.0,1
23556,1.1,50.0,1
23557,1.1,77.0,3
23558,1.1,57.0,0
23559,1.1,59.0,0
23560,1.1,58.0,0
23561,1.1,63.0,0
23562,1.0,59.0,0
23563,1.0,77.0,3
23564,1.0,66.0,0
23565,1.0,66.0,0
23566,1.0,84.0,3
23567,1.0,37.0,1
23568,1.0,44.0,1
23569,1.0,60.0,0
23570,1.0,56.0,0
23571,1.0,54.0,0
23572,1.0,83.0,3
23573,1.0,41.0,1
23574,1.0,40.0,1
23575,1.0,37.0,1
23576,1.0,30.0,1
23577,1.0,72.0,3
23578,1.0,58.0,0
23579,1.0,56.0,0
23580,1.0,84.0,3
23581,1.0,43.0,1
23582,1.0,83.0,3
23583,1.0,29.0,1
23584,1.0,73.0,3
23585,1.0,58.0,0
23586,1.0,58.0,0
23587,1.0,53.0,1
23588,1.0,43.0,1
23589,1.0,68.0,0
23590,1.0,80.0,3
23591,1.0,50.0,1
23592,1.0,50.0,1
23593,1.0,79.0,3
23594,1.0,70.0,0
23595,1.0,50.0,1
23596,1.0,22.0,1
23597,1.0,67.0,0
23598,1.0,56.0,0
23599,1.0,90.0,3
23600,1.0,54.0,0
23601,1.0,50.0,1
23602,1.0,56.0,0
23603,1.0,54.0,0
23604,1.0,41.0,1
23605,1.0,48.0,1
23606,1.0,57.0,0
23607,1.0,58.0,0
23608,1.0,45.0,1
23609,1.0,55.0,0
23610,1.0,66.0,0
23611,1.0,55.0,0
23612,1.0,48.0,1
23613,1.0,66.0,0
23614,1.0,52.0,1
23615,1.0,53.0,1
23616,1.0,49.0,1
23617,1.0,71.0,3
23618,1.0,63.0,0
23619,1.0,52.0,1
23620,1.0,61.0,0
23621,1.0,53.0,1
23622,1.0,66.0,0
23623,1.0,49.0,1
23624,1.0,66.0,0
23625,1.0,47.0,1
23626,1.0,34.0,1
23627,1.0,37.0,1
23628,1.0,74.0,3
23629,1.0,78.0,3
23630,1.0,65.0,0
23631,1.0,51.0,1
23632,1.0,67.0,0
23633,1.0,70.0,0
23634,1.0,76.0,3
23635,1.0,69.0,0
23636,1.0,53.0,1
23637,1.0,65.0,0
23638,1.0,66.0,0
23639,1.0,41.0,1
23640,1.0,60.0,0
23641,1.0,71.0,3
23642,1.0,69.0,0
23643,1.0,71.0,3
23644,1.0,54.0,0
23645,1.0,59.0,0
23646,1.0,50.0,1
23647,1.0,87.0,3
23648,1.0,67.0,0
23649,1.0,62.0,0
23650,1.0,63.0,0
23651,1.0,73.0,3
23652,1.0,53.0,1
23653,1.0,87.0,3
23654,1.0,54.0,0
23655,1.0,53.0,1
23656,1.0,58.0,0
23657,1.0,64.0,0
23658,1.0,56.0,0
23659,1.0,75.0,3
23660,1.0,57.0,0
23661,1.0,45.0,1
23662,1.0,65.0,0
23663,1.0,54.0,0
23664,1.0,55.0,0
23665,1.0,45.0,1
23666,1.0,46.0,1
23667,1.0,65.0,0
23668,177.0,57.0,2
23669,151.0,49.0,2
23670,150.0,72.0,2
23671,124.0,65.0,2
23672,97.0,36.0,2
23673,96.0,90.0,2
23674,93.0,76.0,2
23675,91.5,48.0,2
23676,89.0,47.0,2
23677,84.5,63.0,2
23678,77.0,85.0,2
23679,73.6,67.0,2
23680,68.9,66.0,2
23681,68.7,65.0,2
23682,65.8,49.0,2
23683,62.8,81.0,2
23684,61.8,71.0,2
23685,60.2,72.0,2
23686,59.5,76.0,2
23687,59.0,79.0,2
23688,55.3,41.0,2
23689,53.0,50.0,2
23690,51.9,59.0,2
23691,50.5,58.0,2
23692,49.9,83.0,2
23693,48.4,56.0,2
23694,46.4,85.0,4
23695,46.4,58.0,4
23696,45.4,63.0,4
23697,45.1,56.0,4
23698,44.1,72.0,4
23699,42.3,84.0,4
23700,41.8,63.0,4
23701,39.2,63.0,4
23702,39.0,50.0,4
23703,38.2,75.0,4
23704,37.7,78.0,4
23705,36.9,81.0,4
23706,35.6,37.0,4
23707,35.1,56.0,4
23708,34.5,72.0,4
23709,34.5,70.0,4
23710,33.7,92.0,4
23711,33.5,55.0,4
23712,33.0,49.0,4
23713,32.0,63.0,4
23714,31.7,93.0,4
23715,31.3,81.0,4
23716,31.3,85.0,4
23717,29.6,39.0,4
23718,29.1,55.0,4
23719,28.4,52.0,4
23720,27.7,62.0,4
23721,27.7,58.0,4
23722,27.0,60.0,4
23723,26.9,76.0,4
23724,26.4,65.0,4
23725,26.3,83.0,4
23726,26.2,64.0,4
23727,26.1,42.0,4
23728,25.9,67.0,4
23729,25.8,85.0,4
23730,25.8,75.0,4
23731,25.5,88.0,4
23732,25.0,76.0,4
23733,24.9,70.0,4
23734,24.9,65.0,4
23735,24.6,82.0,4
23736,24.4,67.0,4
23737,23.6,67.0,4
23738,23.5,90.0,4
23739,23.5,75.0,4
23740,23.4,49.0,4
23741,23.3,78.0,4
23742,23.0,51.0,4
23743,23.0,50.0,4
23744,22.4,47.0,4
23745,22.0,68.0,4
23746,21.9,74.0,4
23747,21.7,93.0,4
23748,21.6,54.0,4
23749,21.5,70.0,4
23750,21.4,53.0,4
23751,21.3,73.0,4
23752,20.9,59.0,4
23753,20.5,80.0,4
23754,20.4,59.0,4
23755,20.3,71.0,4
23756,19.7,81.0,4
23757,19.7,57.0,4
23758,19.7,60.0,4
23759,19.5,54.0,4
23760,19.4,92.0,4
23761,19.1,50.0,4
23762,19.0,57.0,4
23763,18.9,65.0,4
23764,18.9,62.0,4
23765,18.8,70.0,4
23766,18.4,67.0,4
23767,18.3,43.0,4
23768,18.3,57.0,4
23769,18.2,54.0,4
23770,18.1,81.0,4
23771,18.0,74.0,4
23772,17.9,55.0,4
23773,17.9,49.0,4
23774,17.8,36.0,4
23775,17.8,39.0,4
23776,17.6,91.0,4
23777,17.5,56.0,4
23778,17.4,91.0,4
23779,17.2,36.0,1
23780,17.0,68.0,4
23781,16.9,81.0,4
23782,16.8,85.0,4
23783,16.7,66.0,4
23784,16.5,66.0,4
23785,16.3,55.0,4
23786,16.0,64.0,4
23787,16.0,52.0,4
23788,15.9,45.0,4
23789,15.9,63.0,4
23790,15.9,62.0,4
23791,15.8,85.0,4
23792,15.8,55.0,4
23793,15.7,82.0,4
23794,15.6,34.0,1
23795,15.5,56.0,4
23796,15.5,57.0,4
23797,15.5,50.0,4
23798,15.4,51.0,4
23799,15.3,88.0,4
23800,14.9,63.0,4
23801,14.9,70.0,4
23802,14.9,56.0,4
23803,14.9,51.0,4
23804,14.8,66.0,4
23805,14.7,91.0,3
23806,14.7,52.0,4
23807,14.6,91.0,3
23808,14.6,39.0,1
23809,14.5,54.0,4
23810,14.5,63.0,4
23811,14.4,56.0,4
23812,14.2,41.0,1
23813,14.2,81.0,4
23814,14.2,63.0,4
23815,14.1,37.0,1
23816,14.1,64.0,4
23817,14.0,41.0,1
23818,13.9,66.0,4
23819,13.9,61.0,4
23820,13.9,68.0,4
23821,13.7,39.0,1
23822,13.6,69.0,4
23823,13.5,80.0,3
23824,13.5,76.0,4
23825,13.3,53.0,4
23826,13.3,63.0,4
23827,13.3,41.0,1
23828,13.2,48.0,1
23829,13.2,53.0,4
23830,13.1,55.0,4
23831,13.0,45.0,1
23832,13.0,53.0,4
23833,12.9,54.0,4
23834,12.9,65.0,4
23835,12.8,53.0,4
23836,12.7,48.0,1
23837,12.7,79.0,3
23838,12.6,97.0,3
23839,12.6,63.0,4
23840,12.5,44.0,1
23841,12.5,78.0,3
23842,12.5,57.0,4
23843,12.5,48.0,1
23844,12.4,37.0,1
23845,12.4,69.0,4
23846,12.4,39.0,1
23847,12.4,43.0,1
23848,12.3,55.0,4
23849,12.1,69.0,4
23850,12.1,92.0,3
23851,12.0,62.0,4
23852,11.9,32.0,1
23853,11.8,57.0,0
23854,11.8,58.0,0
23855,11.8,53.0,1
23856,11.6,56.0,0
23857,11.6,57.0,0
23858,11.5,63.0,0
23859,11.5,71.0,3
23860,11.4,55.0,0
23861,11.3,76.0,3
23862,11.2,72.0,3
23863,11.2,88.0,3
23864,11.1,65.0,0
23865,11.1,70.0,3
23866,11.1,30.0,1
23867,11.0,88.0,3
23868,11.0,71.0,3
23869,11.0,71.0,3
23870,10.9,51.0,1
23871,10.9,65.0,0
23872,10.8,63.0,0
23873,10.8,60.0,0
23874,10.8,56.0,0
23875,10.7,80.0,3
23876,10.7,53.0,1
23877,10.6,50.0,1
23878,10.6,52.0,1
23879,10.6,83.0,3
23880,10.5,53.0,1
23881,10.5,63.0,0
23882,10.5,73.0,3
23883,10.4,58.0,0
23884,10.4,76.0,3
23885,10.4,51.0,1
23886,10.3,45.0,1
23887,10.3,70.0,3
23888,10.3,90.0,3
23889,10.3,57.0,0
23890,10.2,49.0,1
23891,10.1,81.0,3
23892,10.1,80.0,3
23893,10.1,59.0,0
23894,10.1,54.0,0
23895,10.0,61.0,0
23896,10.0,74.0,3
23897,9.9,58.0,0
23898,9.9,45.0,1
23899,9.8,82.0,3
23900,9.8,40.0,1
23901,9.7,73.0,3
23902,9.7,41.0,1
23903,9.7,71.0,3
23904,9.7,74.0,3
23905,9.7,57.0,0
23906,9.7,79.0,3
23907,9.7,79.0,3
23908,9.6,72.0,3
23909,9.6,68.0,0
23910,9.6,92.0,3
23911,9.6,56.0,0
23912,9.5,78.0,3
23913,9.5,57.0,0
23914,9.4,50.0,1
23915,9.4,75.0,3
23916,9.4,73.0,3
23917,9.4,70.0,3
23918,9.3,57.0,0
23919,9.3,55.0,0
23920,9.3,63.0,0
23921,9.3,58.0,0
23922,9.2,89.0,3
23923,9.1,63.0,0
23924,9.1,78.0,3
23925,9.1,58.0,0
23926,9.1,79.0,3
23927,9.1,69.0,0
23928,9.1,79.0,3
23929,9.0,39.0,1
23930,9.0,63.0,0
23931,8.9,78.0,3
23932,8.9,77.0,3
23933,8.9,70.0,3
23934,8.9,55.0,0
23935,8.9,69.0,0
23936,8.8,63.0,0
23937,8.8,70.0,3
23938,8.8,53.0,1
23939,8.8,91.0,3
23940,8.8,75.0,3
23941,8.7,89.0,3
23942,8.7,29.0,1
23943,8.7,51.0,1
23944,8.7,65.0,0
23945,8.7,73.0,3
23946,8.7,45.0,1
23947,8.7,42.0,1
23948,8.7,53.0,1
23949,8.7,56.0,0
23950,8.7,76.0,3
23951,8.7,73.0,3
23952,8.7,37.0,1
23953,8.7,63.0,0
23954,8.7,63.0,0
23955,8.6,55.0,0
23956,8.6,69.0,0
23957,8.6,75.0,3
23958,8.6,55.0,0
23959,8.6,90.0,3
23960,8.6,75.0,3
23961,8.4,56.0,0
23962,8.4,63.0,0
23963,8.4,72.0,3
23964,8.3,66.0,0
23965,8.3,68.0,0
23966,8.3,52.0,1
23967,8.3,56.0,0
23968,8.3,77.0,3
23969,8.3,60.0,0
23970,8.3,89.0,3
23971,8.2,73.0,3
23972,8.2,73.0,3
23973,8.2,83.0,3
23974,8.2,65.0,0
23975,8.0,74.0,3
23976,8.0,70.0,3
23977,8.0,75.0,3
23978,7.9,75.0,3
23979,7.9,68.0,0
23980,7.9,35.0,1
23981,7.9,39.0,1
23982,7.9,59.0,0
23983,7.8,55.0,0
23984,7.8,58.0,0
23985,7.8,80.0,3
23986,7.8,56.0,0
23987,7.8,60.0,0
23988,7.8,62.0,0
23989,7.8,64.0,0
23990,7.7,86.0,3
23991,7.7,70.0,3
23992,7.7,82.0,3
23993,7.7,79.0,3
23994,7.6,62.0,0
23995,7.6,54.0,0
23996,7.6,84.0,3
23997,7.6,64.0,0
23998,7.6,79.0,3
23999,7.6,77.0,3
24000,7.6,54.0,0
24001,7.5,69.0,0
24002,7.5,62.0,0
24003,7.5,57.0,0
24004,7.5,49.0,1
24005,7.5,68.0,0
24006,7.4,77.0,3
24007,7.4,38.0,1
24008,7.4,76.0,3
24009,7.4,68.0,0
24010,7.4,58.0,0
24011,7.3,67.0,0
24012,7.3,64.0,0
24013,7.3,56.0,0
24014,7.3,77.0,3
24015,7.3,50.0,1
24016,7.3,52.0,1
24017,7.3,52.0,1
24018,7.3,70.0,3
24019,7.2,71.0,3
24020,7.2,79.0,3
24021,7.2,91.0,3
24022,7.2,71.0,3
24023,7.2,72.0,3
24024,7.2,59.0,0
24025,7.1,69.0,0
24026,7.1,45.0,1
24027,7.1,74.0,3
24028,7.1,81.0,3
24029,7.1,43.0,1
24030,7.1,52.0,1
24031,7.1,63.0,0
24032,7.1,70.0,3
24033,7.1,63.0,0
24034,7.1,55.0,0
24035,7.1,40.0,1
24036,7.0,50.0,1
24037,7.0,63.0,0
24038,7.0,81.0,3
24039,7.0,54.0,0
24040,7.0,69.0,0
24041,7.0,83.0,3
24042,7.0,70.0,3
24043,7.0,66.0,0
24044,7.0,76.0,3
24045,7.0,56.0,0
24046,7.0,80.0,3
24047,6.9,87.0,3
24048,6.9,77.0,3
24049,6.9,54.0,0
24050,6.9,79.0,3
24051,6.8,70.0,3
24052,6.8,62.0,0
24053,6.8,64.0,0
24054,6.8,52.0,1
24055,6.8,92.0,3
24056,6.8,75.0,3
24057,6.8,69.0,0
24058,6.7,71.0,3
24059,6.7,53.0,1
24060,6.7,40.0,1
24061,6.7,47.0,1
24062,6.7,63.0,0
24063,6.7,69.0,0
24064,6.7,56.0,0
24065,6.7,54.0,0
24066,6.7,66.0,0
24067,6.6,73.0,3
24068,6.6,76.0,3
24069,6.6,56.0,0
24070,6.6,55.0,0
24071,6.5,38.0,1
24072,6.5,61.0,0
24073,6.5,53.0,1
24074,6.5,63.0,0
24075,6.5,78.0,3
24076,6.5,64.0,0
24077,6.5,72.0,3
24078,6.5,68.0,0
24079,6.5,51.0,1
24080,6.5,76.0,3
24081,6.5,76.0,3
24082,6.5,59.0,0
24083,6.5,66.0,0
24084,6.5,48.0,1
24085,6.4,87.0,3
24086,6.4,57.0,0
24087,6.4,86.0,3
24088,6.3,82.0,3
24089,6.3,78.0,3
24090,6.3,59.0,0
24091,6.3,60.0,0
24092,6.3,54.0,0
24093,6.3,58.0,0
24094,6.3,64.0,0
24095,6.3,62.0,0
24096,6.3,58.0,0
24097,6.3,34.0,1
24098,6.3,63.0,0
24099,6.2,78.0,3
24100,6.2,63.0,0
24101,6.2,54.0,0
24102,6.2,48.0,1
24103,6.2,64.0,0
24104,6.2,76.0,3
24105,6.2,78.0,3
24106,6.2,94.0,3
24107,6.1,67.0,0
24108,6.1,94.0,3
24109,6.1,63.0,0
24110,6.1,57.0,0
24111,6.1,72.0,3
24112,6.1,55.0,0
24113,6.1,65.0,0
24114,6.1,63.0,0
24115,6.1,69.0,0
24116,6.1,66.0,0
24117,6.1,83.0,3
24118,6.0,57.0,0
24119,6.0,74.0,3
24120,6.0,79.0,3
24121,6.0,83.0,3
24122,6.0,73.0,3
24123,6.0,49.0,1
24124,6.0,38.0,1
24125,6.0,77.0,3
24126,6.0,81.0,3
24127,6.0,51.0,1
24128,6.0,87.0,3
24129,6.0,61.0,0
24130,6.0,48.0,1
24131,6.0,52.0,1
24132,6.0,78.0,3
24133,6.0,56.0,0
24134,6.0,58.0,0
24135,6.0,81.0,3
24136,6.0,79.0,3
24137,6.0,59.0,0
24138,6.0,86.0,3
24139,5.9,60.0,0
24140,5.9,43.0,1
24141,5.9,54.0,0
24142,5.9,58.0,0
24143,5.8,57.0,0
24144,5.8,80.0,3
24145,5.8,78.0,3
24146,5.8,83.0,3
24147,5.8,63.0,0
24148,5.8,52.0,1
24149,5.8,53.0,1
24150,5.8,46.0,1
24151,5.8,63.0,0
24152,5.8,64.0,0
24153,5.7,83.0,3
24154,5.7,65.0,0
24155,5.7,56.0,0
24156,5.7,81.0,3
24157,5.7,66.0,0
24158,5.7,78.0,3
24159,5.7,64.0,0
24160,5.7,84.0,3
24161,5.7,76.0,3
24162,5.7,91.0,3
24163,5.6,44.0,1
24164,5.6,75.0,3
24165,5.6,67.0,0
24166,5.6,59.0,0
24167,5.6,57.0,0
24168,5.6,63.0,0
24169,5.5,74.0,3
24170,5.5,87.0,3
24171,5.5,79.0,3
24172,5.5,50.0,1
24173,5.5,70.0,0
24174,5.5,64.0,0
24175,5.5,43.0,1
24176,5.5,86.0,3
24177,5.5,52.0,1
24178,5.5,77.0,3
24179,5.5,41.0,1
24180,5.5,67.0,0
24181,5.5,65.0,0
24182,5.5,62.0,0
24183,5.5,82.0,3
24184,5.5,62.0,0
24185,5.5,51.0,1
24186,5.5,63.0,0
24187,5.4,72.0,3
24188,5.4,73.0,3
24189,5.4,91.0,3
24190,5.4,71.0,3
24191,5.4,90.0,3
24192,5.4,61.0,0
24193,5.4,70.0,0
24194,5.4,70.0,0
24195,5.4,79.0,3
24196,5.3,66.0,0
24197,5.3,63.0,0
24198,5.3,52.0,1
24199,5.3,71.0,3
24200,5.3,61.0,0
24201,5.3,58.0,0
24202,5.3,69.0,0
24203,5.3,51.0,1
24204,5.3,60.0,0
24205,5.3,79.0,3
24206,5.2,86.0,3
24207,5.2,81.0,3
24208,5.2,90.0,3
24209,5.2,64.0,0
24210,5.2,77.0,3
24211,5.2,76.0,3
24212,5.2,60.0,0
24213,5.2,49.0,1
24214,5.2,53.0,1
24215,5.2,39.0,1
24216,5.2,56.0,0
24217,5.1,73.0,3
24218,5.1,64.0,0
24219,5.1,79.0,3
24220,5.1,84.0,3
24221,5.1,60.0,0
24222,5.1,77.0,3
24223,5.1,70.0,0
24224,5.1,79.0,3
24225,5.1,63.0,0
24226,5.1,81.0,3
24227,5.1,52.0,1
24228,5.0,77.0,3
24229,5.0,76.0,3
24230,5.0,56.0,0
24231,5.0,79.0,3
24232,5.0,65.0,0
24233,5.0,68.0,0
24234,5.0,61.0,0
24235,5.0,89.0,3
24236,5.0,72.0,3
24237,5.0,39.0,1
24238,5.0,49.0,1
24239,5.0,57.0,0
24240,5.0,54.0,0
24241,4.9,60.0,0
24242,4.9,63.0,0
24243,4.9,88.0,3
24244,4.9,80.0,3
24245,4.9,84.0,3
24246,4.9,57.0,0
24247,4.9,63.0,0
24248,4.9,60.0,0
24249,4.9,47.0,1
24250,4.9,67.0,0
24251,4.9,56.0,0
24252,4.9,68.0,0
24253,4.9,53.0,1
24254,4.9,64.0,0
24255,4.9,55.0,0
24256,4.8,91.0,3
24257,4.8,70.0,0
24258,4.8,59.0,0
24259,4.8,65.0,0
24260,4.8,56.0,0
24261,4.8,57.0,0
24262,4.8,95.0,3
24263,4.8,92.0,3
24264,4.8,59.0,0
24265,4.8,77.0,3
24266,4.8,75.0,3
24267,4.8,58.0,0
24268,4.8,65.0,0
24269,4.8,49.0,1
24270,4.8,40.0,1
24271,4.8,72.0,3
24272,4.8,44.0,1
24273,4.8,63.0,0
24274,4.8,65.0,0
24275,4.7,86.0,3
24276,4.7,53.0,1
24277,4.7,53.0,1
24278,4.7,89.0,3
24279,4.7,85.0,3
24280,4.7,75.0,3
24281,4.7,80.0,3
24282,4.7,61.0,0
24283,4.7,50.0,1
24284,4.7,87.0,3
24285,4.7,53.0,1
24286,4.7,60.0,0
24287,4.7,59.0,0
24288,4.7,85.0,3
24289,4.6,75.0,3
24290,4.6,59.0,0
24291,4.6,63.0,0
24292,4.6,73.0,3
24293,4.6,51.0,1
24294,4.6,38.0,1
24295,4.6,63.0,0
24296,4.6,58.0,0
24297,4.6,56.0,0
24298,4.6,60.0,0
24299,4.6,56.0,0
24300,4.6,62.0,0
24301,4.6,71.0,3
24302,4.6,80.0,3
24303,4.6,70.0,0
24304,4.6,77.0,3
24305,4.5,77.0,3
24306,4.5,52.0,1
24307,4.5,51.0,1
24308,4.5,58.0,0
24309,4.5,67.0,0
24310,4.5,72.0,3
24311,4.5,69.0,0
24312,4.5,54.0,0
24313,4.5,75.0,3
24314,4.5,56.0,0
24315,4.5,59.0,0
24316,4.5,78.0,3
24317,4.5,49.0,1
24318,4.5,70.0,0
24319,4.5,88.0,3
24320,4.5,63.0,0
24321,4.5,58.0,0
24322,4.4,63.0,0
24323,4.4,50.0,1
24324,4.4,42.0,1
24325,4.4,85.0,3
24326,4.4,62.0,0
24327,4.4,54.0,0
24328,4.4,53.0,1
24329,4.4,27.0,1
24330,4.4,59.0,0
24331,4.4,71.0,3
24332,4.3,48.0,1
24333,4.3,57.0,0
24334,4.3,85.0,3
24335,4.3,58.0,0
24336,4.3,60.0,0
24337,4.3,69.0,0
24338,4.3,51.0,1
24339,4.3,69.0,0
24340,4.3,67.0,0
24341,4.3,59.0,0
24342,4.3,76.0,3
24343,4.3,80.0,3
24344,4.3,75.0,3
24345,4.3,71.0,3
24346,4.3,77.0,3
24347,4.2,72.0,3
24348,4.2,62.0,0
24349,4.2,68.0,0
24350,4.2,79.0,3
24351,4.2,94.0,3
24352,4.2,47.0,1
24353,4.2,53.0,1
24354,4.2,52.0,1
24355,4.2,79.0,3
24356,4.2,74.0,3
24357,4.2,80.0,3
24358,4.2,78.0,3
24359,4.2,93.0,3
24360,4.2,48.0,1
24361,4.2,55.0,0
24362,4.2,51.0,1
24363,4.2,65.0,0
24364,4.2,63.0,0
24365,4.2,71.0,3
24366,4.2,83.0,3
24367,4.2,57.0,0
24368,4.2,54.0,0
24369,4.2,58.0,0
24370,4.2,51.0,1
24371,4.2,38.0,1
24372,4.1,87.0,3
24373,4.1,78.0,3
24374,4.1,48.0,1
24375,4.1,74.0,3
24376,4.1,75.0,3
24377,4.1,56.0,0
24378,4.1,82.0,3
24379,4.1,67.0,0
24380,4.1,75.0,3
24381,4.1,54.0,0
24382,4.1,80.0,3
24383,4.1,45.0,1
24384,4.1,60.0,0
24385,4.1,84.0,3
24386,4.1,73.0,3
24387,4.1,58.0,0
24388,4.1,57.0,0
24389,4.1,75.0,3
24390,4.1,62.0,0
24391,4.1,58.0,0
24392,4.1,76.0,3
24393,4.1,70.0,0
24394,4.0,68.0,0
24395,4.0,51.0,1
24396,4.0,63.0,0
24397,4.0,96.0,3
24398,4.0,54.0,0
24399,4.0,59.0,0
24400,4.0,63.0,0
24401,4.0,39.0,1
24402,4.0,51.0,1
24403,4.0,68.0,0
24404,4.0,59.0,0
24405,4.0,84.0,3
24406,4.0,87.0,3
24407,4.0,82.0,3
24408,4.0,65.0,0
24409,4.0,69.0,0
24410,4.0,69.0,0
24411,4.0,86.0,3
24412,4.0,58.0,0
24413,4.0,55.0,0
24414,4.0,58.0,0
24415,4.0,63.0,0
24416,4.0,57.0,0
24417,4.0,58.0,0
24418,4.0,50.0,1
24419,3.9,54.0,0
24420,3.9,82.0,3
24421,3.9,62.0,0
24422,3.9,57.0,0
24423,3.9,67.0,0
24424,3.9,86.0,3
24425,3.9,66.0,0
24426,3.9,89.0,3
24427,3.9,68.0,0
24428,3.9,73.0,3
24429,3.9,65.0,0
24430,3.9,57.0,0
24431,3.9,65.0,0
24432,3.9,74.0,3
24433,3.9,67.0,0
24434,3.9,53.0,1
24435,3.9,70.0,0
24436,3.9,38.0,1
24437,3.9,63.0,0
24438,3.9,52.0,1
24439,3.9,86.0,3
24440,3.9,50.0,1
24441,3.9,59.0,0
24442,3.8,50.0,1
24443,3.8,74.0,3
24444,3.8,53.0,1
24445,3.8,55.0,0
24446,3.8,60.0,0
24447,3.8,86.0,3
24448,3.8,69.0,0
24449,3.8,63.0,0
24450,3.8,48.0,1
24451,3.8,44.0,1
