,year,rank,net_worth_billions,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_industries,organization_name,position_in_organization,self_made,wealth_status
30694,2023,1575,1.9,Hu Rongda & family,64.0,Male,China,China,Jinhua,['Manufacturing'],,,True,Increased
30695,2023,1575,1.9,"B. Wayne Hughes, Jr.",63.0,Male,United States,United States,Jackson,['Real Estate'],,,False,Decreased
30696,2023,1575,1.9,Hui Wing Mau,72.0,Male,Hong Kong,Hong Kong,Hong Kong,['Real Estate'],,,True,Decreased
30697,2023,1575,1.9,Scott Kapnick,64.0,Male,United States,United States,Naples,['Finance & Investments'],,Investor,True,Increased
30698,2023,1575,1.9,Richard Kayne,77.0,Male,United States,United States,Santa Monica,['Finance & Investments'],,,True,Increased
30699,2023,1575,1.9,Dominika Kulczyk,45.0,Female,Poland,United Kingdom,London,['Finance & Investments'],,,False,Increased
30700,2023,1575,1.9,Edward Lampert,60.0,Male,United States,United States,Miami Beach,['Finance & Investments'],ESL Investments Inc.,Founder,True,Increased
30701,2023,1575,1.9,Somsri Lamsam,,Male,Thailand,Thailand,Bangkok,['Diversified'],,,False,
30702,2023,1575,1.9,James Leprino,85.0,Male,United States,United States,Indian Hills,['Food & Beverage'],Leprino Foods,Chairman,False,Decreased
30703,2023,1575,1.9,David Lichtenstein,61.0,Male,United States,United States,Monsey,['Real Estate'],,,True,Remained Even
30704,2023,1575,1.9,Lin Dingqiang & family,56.0,Male,Hong Kong,China,Beijing,['Real Estate'],,,True,Remained Even
30705,2023,1575,1.9,Sarah MacMillan,69.0,Female,United States,United States,Los Angeles,['Food & Beverage'],,,False,Decreased
30706,2023,1575,1.9,Strive Masiyiwa,62.0,Male,Zimbabwe,United Kingdom,London,['Telecom'],,,True,Decreased
30707,2023,1575,1.9,Robert Miller,89.0,Male,United Kingdom,Hong Kong,Hong Kong,['Fashion & Retail'],,,True,Decreased
30708,2023,1575,1.9,Simon Nixon,55.0,Male,United Kingdom,United Kingdom,"St. Brelade, Jersey",['Technology'],,,True,Increased
30709,2023,1575,1.9,Kentaro Ogawa,74.0,Male,Japan,Japan,Tokyo,['Food & Beverage'],,,True,Increased
30710,2023,1575,1.9,Ajay Parekh,65.0,Male,India,India,Mumbai,['Manufacturing'],,,False,Decreased
30711,2023,1575,1.9,Narendrakumar Parekh,84.0,Male,India,India,Mumbai,['Manufacturing'],,,False,Decreased
30712,2023,1575,1.9,Jennifer Pritzker,72.0,Female,United States,United States,Chicago,['Finance & Investments'],Tawani Enterprises,CEO,False,Decreased
30713,2023,1575,1.9,G. Rajendran,80.0,Male,India,India,Chennai,['Fashion & Retail'],,,True,Increased
30714,2023,1575,1.9,Ren Jianhua,66.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,Decreased
30715,2023,1575,1.9,Larry Robbins,53.0,Male,United States,United States,Alpine,['Finance & Investments'],Glenview Capital Management,Investor,True,Remained Even
30716,2023,1575,1.9,Dwight Schar,81.0,Male,United States,United States,Palm Beach,['Construction & Engineering'],,,True,Remained Even
30717,2023,1575,1.9,Shao Jianxiong,,Male,China,China,Hangzhou,['Energy'],,,True,Increased
30718,2023,1575,1.9,Qinxiang Shao,68.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,Increased
30719,2023,1575,1.9,Hua Shen,60.0,Male,United States,China,Jiaxing,['Technology'],,,True,Decreased
30720,2023,1575,1.9,Shi Wen-long,95.0,Male,Taiwan,Taiwan,Tainan,['Manufacturing'],,,True,Decreased
30721,2023,1575,1.9,Peter Sondakh,73.0,Male,Indonesia,Indonesia,Surabaya,['Finance & Investments'],,,True,Decreased
30722,2023,1575,1.9,Lucy Stitzer,63.0,Female,United States,United States,Greenwich,['Food & Beverage'],,,False,Decreased
30723,2023,1575,1.9,Elizabeth Sy,70.0,Female,Philippines,Philippines,Manila,['Diversified'],,,False,Decreased
30724,2023,1575,1.9,Hermanto Tanoko,60.0,Male,Indonesia,Indonesia,Surabaya,['Manufacturing'],,,False,
30725,2023,1575,1.9,Mehmet Sinan Tara,64.0,Male,Turkey,Turkey,Istanbul,['Construction & Engineering'],,,False,Increased
30726,2023,1575,1.9,Masateru Uno & family,76.0,Male,Japan,Japan,Fukuoka,['Fashion & Retail'],,,True,Decreased
30727,2023,1575,1.9,Vardis Vardinoyannis & family,90.0,Male,Greece,Greece,Athens,['Energy'],,,True,Increased
30728,2023,1575,1.9,Jitendra Virwani,57.0,Male,India,India,Bangalore,['Real Estate'],,,False,Decreased
30729,2023,1575,1.9,Wang Chaobin,67.0,Male,China,China,Zhengzhou,['Real Estate'],,,True,Remained Even
30730,2023,1575,1.9,Wang Ren-sheng,91.0,Male,Taiwan,China,Zhengzhou,['Fashion & Retail'],,,True,Decreased
30731,2023,1575,1.9,Charlotte Colket Weber,80.0,Female,United States,United States,Hobe Sound,['Food & Beverage'],Campbell Soup,Director,False,Increased
30732,2023,1575,1.9,Xie Juhua & family,72.0,Female,China,China,Nanjing,['Healthcare'],,,False,Decreased
30733,2023,1575,1.9,Chuanhua Xu & family,88.0,Male,China,China,Hangzhou,['Manufacturing'],Transfar Group,Founder,True,Decreased
30734,2023,1575,1.9,Gavril Yushvaev & family,65.0,Male,Russia,Israel,,['Finance & Investments'],,,True,Increased
30735,2023,1575,1.9,Zhang Hongwei,68.0,Male,China,China,Beijing,['Diversified'],,,True,Decreased
30736,2023,1575,1.9,Anita Zucker,71.0,Female,United States,United States,Charleston,['Manufacturing'],,,False,Increased
30737,2023,1647,1.8,Cameron Adams,43.0,Male,Australia,Australia,Sydney,['Technology'],,,True,Decreased
30738,2023,1647,1.8,Will Adderley,51.0,Male,United Kingdom,United Kingdom,,['Fashion & Retail'],,,False,
30739,2023,1647,1.8,Faisal Bin Qassim Al Thani,75.0,Male,Qatar,Qatar,Doha,['Diversified'],,,True,Decreased
30740,2023,1647,1.8,Leslie Alexander,79.0,Male,United States,United States,Houston,['Sports'],,,True,Remained Even
30741,2023,1647,1.8,Masaaki Arai,57.0,Male,Japan,Japan,Tokyo,['Real Estate'],,,True,Decreased
30742,2023,1647,1.8,Sabrina Benetton,49.0,Female,Italy,Italy,Treviso,['Fashion & Retail'],,,False,Increased
30743,2023,1647,1.8,Sanjeev Bikhchandani,59.0,Male,India,India,Delhi,['Technology'],,,True,Decreased
30744,2023,1647,1.8,O. Francis Biondi,58.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Remained Even
30745,2023,1647,1.8,Alejandro Bulgheroni,78.0,Male,Argentina,Uruguay,Manantiales,['Energy'],,,False,Decreased
30746,2023,1647,1.8,R.G. Chandramogan,74.0,Male,India,India,Chennai,['Food & Beverage'],,,True,Decreased
30747,2023,1647,1.8,Binod Chaudhary,67.0,Male,Nepal,Nepal,Kathmandu,['Diversified'],,,False,Increased
30748,2023,1647,1.8,Parker Conrad,42.0,Male,United States,United States,San Francisco,['Technology'],,,True,
30749,2023,1647,1.8,Tim Cook,62.0,Male,United States,United States,Cupertino,['Technology'],Apple,CEO,True,Decreased
30750,2023,1647,1.8,Mark Coombs,62.0,Male,United Kingdom,United Kingdom,London,['Finance & Investments'],,,True,Remained Even
30751,2023,1647,1.8,John de Mol,68.0,Male,Netherlands,Netherlands,Blaricum,['Media & Entertainment'],,,True,Remained Even
30752,2023,1647,1.8,D. Leopoldo Del Pino,60.0,Male,Spain,Spain,Madrid,['Construction & Engineering'],,,False,Decreased
30753,2023,1647,1.8,Diao Zhizhong,59.0,Male,China,China,Beijing,['Technology'],,,True,Increased
30754,2023,1647,1.8,Robert Duggan,78.0,Male,United States,United States,Clearwater,['Healthcare'],,,True,Decreased
30755,2023,1647,1.8,James France,78.0,Male,United States,United States,Daytona Beach,['Sports'],,,False,Remained Even
30756,2023,1647,1.8,Phillip Frost,86.0,Male,United States,United States,Miami Beach,['Healthcare'],,,True,Decreased
30757,2023,1647,1.8,Jayme Garfinkel & family,77.0,Male,Brazil,Brazil,Sao Paulo,['Finance & Investments'],,,False,Increased
30758,2023,1647,1.8,Christopher Goldsbury,80.0,Male,United States,United States,San Antonio,['Food & Beverage'],Silver Ventures,Chief Executive Officer,False,Remained Even
30759,2023,1647,1.8,Yusuf Hamied,86.0,Male,India,India,Mumbai,['Healthcare'],,,False,Decreased
30760,2023,1647,1.8,Brian Higgins,58.0,Male,United States,United States,New York,['Finance & Investments'],King Street Capital Management,Investor,True,Remained Even
30761,2023,1647,1.8,Wei Huang,63.0,Male,China,China,Hangzhou,['Real Estate'],,,True,Increased
30762,2023,1647,1.8,Yintai Jiang & family,72.0,Male,China,China,Shanghai,['Automotive'],,,True,Increased
30763,2023,1647,1.8,Lei Jin,57.0,Male,China,China,Changchun,['Healthcare'],,,True,Increased
30764,2023,1647,1.8,Jin Lei & family,68.0,Male,China,China,Beijing,['Healthcare'],,,True,Increased
30765,2023,1647,1.8,Valentin Kipyatkov,46.0,Male,Cyprus,Cyprus,Peyia,['Technology'],,,True,Decreased
30766,2023,1647,1.8,Koo Kwang-mo,45.0,Male,South Korea,South Korea,Seoul,['Diversified'],,,False,Increased
30767,2023,1647,1.8,George Kurtz,52.0,Male,United States,United States,Paradise Valley,['Technology'],,,True,Decreased
30768,2023,1647,1.8,Joe Lacob,67.0,Male,United States,United States,Atherton,['Sports'],,,True,Increased
30769,2023,1647,1.8,Joe Lau,33.0,Male,United States,United States,Stanford,['Technology'],,,True,Decreased
30770,2023,1647,1.8,Louise Lindh,43.0,Female,Sweden,Sweden,Stockholm,['Diversified'],,,False,Increased
30771,2023,1647,1.8,Luo Yangyong & family,47.0,Male,China,China,Panzhihua,['Metals & Mining'],,,True,Decreased
30772,2023,1647,1.8,Joao Roberto Marinho,69.0,Male,Brazil,Brazil,Rio de Janeiro,['Media & Entertainment'],,,False,Decreased
30773,2023,1647,1.8,Jose Roberto Marinho,67.0,Male,Brazil,Brazil,Rio de Janeiro,['Media & Entertainment'],,,False,Decreased
30774,2023,1647,1.8,Roberto Irineu Marinho,75.0,Male,Brazil,Brazil,Rio de Janeiro,['Media & Entertainment'],,,False,Decreased
30775,2023,1647,1.8,Gary Michelson,74.0,Male,United States,United States,Los Angeles,['Healthcare'],,,True,Remained Even
30776,2023,1647,1.8,Robert G. Miller,77.0,Male,Canada,Canada,Montreal,['Technology'],Future Electronics,Founder,True,Remained Even
30777,2023,1647,1.8,David Mindus,51.0,Male,Sweden,Sweden,Stockholm,['Real Estate'],,,True,Decreased
30778,2023,1647,1.8,Adriaan Mol,39.0,Male,Netherlands,Netherlands,Amsterdam,['Technology'],,,True,
30779,2023,1647,1.8,Mofatraj Munot,78.0,Male,India,India,Mumbai,['Real Estate'],,,True,Increased
30780,2023,1647,1.8,Ezra Nahmad,77.0,Male,Monaco,Monaco,Monte Carlo,['Finance & Investments'],,Investor,False,Increased
30781,2023,1647,1.8,Satyanarayan Nuwal,70.0,Male,India,India,Nagpur,['Manufacturing'],,,True,Increased
30782,2023,1647,1.8,Maike Oberwelland-Height,,Female,Germany,,,['Food & Beverage'],,,False,
30783,2023,1647,1.8,Nihat Ozdemir,72.0,Male,Turkey,Turkey,Ankara,['Diversified'],,,True,Decreased
30784,2023,1647,1.8,Benjamin Zhengmin Pan & family,53.0,Male,China,China,Shenzhen,['Technology'],,,True,Decreased
30785,2023,1647,1.8,Pierre Karl Péladeau,61.0,Male,Canada,Canada,Montreal,['Media & Entertainment'],,,False,Remained Even
30786,2023,1647,1.8,Ronald Perelman,80.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Decreased
30787,2023,1647,1.8,Olivier Pomel,46.0,Male,France,United States,New York,['Technology'],Datadog,Cofounder,True,Decreased
30788,2023,1647,1.8,Krit Ratanarak,76.0,Male,Thailand,Thailand,Bangkok,['Media & Entertainment'],,,False,Remained Even
30789,2023,1647,1.8,Vinod Saraf,70.0,Male,India,India,Mumbai,['Manufacturing'],,,True,Decreased
30790,2023,1647,1.8,Karin Schick,,Female,Germany,Germany,Gaildorf,['Technology'],,,False,Decreased
30791,2023,1647,1.8,Anatoly Sedykh,58.0,Male,Russia,Russia,Moscow,['Metals & Mining'],,,True,Returned to List
30792,2023,1647,1.8,Genhuo Shao,57.0,Male,China,China,Beijing,['Food & Beverage'],,,True,Decreased
30793,2023,1647,1.8,Shen Xiqiang & family,75.0,Male,China,China,Yixing,['Energy'],,,True,Decreased
30794,2023,1647,1.8,S.D. Shibulal,68.0,Male,India,India,Bangalore,['Technology'],,,True,Decreased
30795,2023,1647,1.8,Suh Kyung-bae,60.0,Male,South Korea,South Korea,Seoul,['Fashion & Retail'],Amorepacific Corp. (New),Chairman,False,Decreased
30796,2023,1647,1.8,Bambang Sutantio,64.0,Male,Indonesia,Indonesia,,['Food & Beverage'],,,True,Increased
30797,2023,1647,1.8,Sze Man Bok,73.0,Male,China,China,Jinjiang,['Manufacturing'],,,True,Decreased
30798,2023,1647,1.8,Jim Thompson,83.0,Male,United States,Hong Kong,Hong Kong,['Logistics'],,,True,Increased
30799,2023,1647,1.8,Tran Dinh Long,62.0,Male,Vietnam,Vietnam,Hanoi,['Manufacturing'],,,True,Decreased
30800,2023,1647,1.8,Alan Trefler,67.0,Male,United States,United States,Brookline,['Technology'],,,True,Decreased
30801,2023,1647,1.8,Riaz Valani,46.0,Male,United States,United States,Malibu,['Finance & Investments'],,,True,Decreased
30802,2023,1647,1.8,Pieter van der Does,53.0,Male,Netherlands,Netherlands,Amsterdam,['Technology'],,,True,Decreased
30803,2023,1647,1.8,Martin Viessmann,69.0,Male,Germany,Germany,Allendorf,['Manufacturing'],,,False,Decreased
30804,2023,1647,1.8,Nikil Viswanathan,35.0,Male,United States,United States,San Francisco,['Technology'],,,True,Decreased
30805,2023,1647,1.8,Todd Wagner,62.0,Male,United States,United States,Dallas,['Media & Entertainment'],,,True,Decreased
30806,2023,1647,1.8,Evan Williams,51.0,Male,United States,United States,San Francisco,['Technology'],Twitter,Cofounder and Director,True,Decreased
30807,2023,1647,1.8,Kie Chie Wong,75.0,Male,Malaysia,Australia,Sydney,['Metals & Mining'],,,False,Increased
30808,2023,1647,1.8,Thomas Wu,72.0,Male,Taiwan,Taiwan,Taipei,['Finance & Investments'],,,False,Decreased
30809,2023,1647,1.8,Wu Yingming,56.0,Male,China,China,Ningde,['Energy'],,,True,Decreased
30810,2023,1647,1.8,Amy Wyss,52.0,Female,United States,United States,Wilson,['Healthcare'],,,False,Decreased
30811,2023,1647,1.8,Yan Zhi,50.0,Male,China,China,Wuhan,['Real Estate'],,,True,Decreased
30812,2023,1647,1.8,Yoshiaki Yoshida,82.0,Male,Japan,Japan,,['Fashion & Retail'],,,True,Increased
30813,2023,1647,1.8,Alan Zekelman,60.0,Male,Canada,United States,Bloomfield Hills,['Manufacturing'],,,False,Increased
30814,2023,1647,1.8,Zhang Li,70.0,Male,China,China,Guangzhou,['Real Estate'],,,True,Decreased
30815,2023,1725,1.7,Amy Adams Strunk,67.0,Female,United States,United States,Nashville,['Sports'],Tennessee Titans,Owner,False,
30816,2023,1725,1.7,Marc Andreessen,51.0,Male,United States,United States,Atherton,['Finance & Investments'],Andreessen Horowitz,Investor,True,Remained Even
30817,2023,1725,1.7,Giovanni Arvedi,85.0,Male,Italy,Italy,Cremona,['Metals & Mining'],,,True,
30818,2023,1725,1.7,Lesley Bamberger,57.0,Male,Netherlands,Netherlands,Amsterdam,['Real Estate'],,,False,Increased
30819,2023,1725,1.7,Bang Si-hyuk,50.0,Male,South Korea,South Korea,Seoul,['Media & Entertainment'],,,True,Decreased
30820,2023,1725,1.7,David Booth,77.0,Male,United States,United States,Austin,['Finance & Investments'],Dimensional Fund Advisors,Chairman and CEO,True,Remained Even
30821,2023,1725,1.7,Jim Breyer,61.0,Male,United States,United States,Austin,['Technology'],Breyer Capital,Investor,True,Decreased
30822,2023,1725,1.7,Chen Kaichen,,Male,China,China,Guangzhou,['Manufacturing'],,,True,Decreased
30823,2023,1725,1.7,Kommer Damen,79.0,Male,Netherlands,Netherlands,Gorinchem,['Manufacturing'],,,False,Decreased
30824,2023,1725,1.7,Carl DeSantis,83.0,Male,United States,United States,Delray Beach,['Food & Beverage'],,,True,Increased
30825,2023,1725,1.7,Marek Dospiva,53.0,Male,Czech Republic,Czech Republic,Prague,['Finance & Investments'],,,True,Increased
30826,2023,1725,1.7,Keith Dunleavy & family,53.0,Male,United States,United States,Annapolis,['Healthcare'],,,True,Remained Even
30827,2023,1725,1.7,John Elkann,47.0,Male,Italy,Italy,Turin,['Finance & Investments'],,,False,Decreased
30828,2023,1725,1.7,Francois Feuillet & family,74.0,Male,France,France,Paris,['Automotive'],,,False,Decreased
30829,2023,1725,1.7,Yasuhiro Fukushima,75.0,Male,Japan,Japan,Tokyo,['Media & Entertainment'],,,True,Decreased
30830,2023,1725,1.7,Mario Gabelli,81.0,Male,United States,United States,Greenwich,['Finance & Investments'],,,True,Decreased
30831,2023,1725,1.7,Rolf Gerling,68.0,Male,Germany,Switzerland,Zurich,['Finance & Investments'],,,False,Remained Even
30832,2023,1725,1.7,John Goff,67.0,Male,United States,United States,Fort Worth,['Real Estate'],,,True,Increased
30833,2023,1725,1.7,Alexandre Grendene Bartelle,73.0,Male,Brazil,Brazil,Porto Alegre,['Fashion & Retail'],,,True,Decreased
30834,2023,1725,1.7,Gerry Harvey,83.0,Male,Australia,Australia,Sydney,['Fashion & Retail'],,,True,Decreased
30835,2023,1725,1.7,He Zhaoxi,49.0,Male,China,China,Shenzhen,['Technology'],,,True,Remained Even
30836,2023,1725,1.7,William Heinecke,73.0,Male,Thailand,Thailand,Bangkok,['Real Estate'],,,True,Remained Even
30837,2023,1725,1.7,Jay Hennick,66.0,Male,Canada,Canada,Toronto,['Finance & Investments'],,,True,Decreased
30838,2023,1725,1.7,Ilkka Herlin,64.0,Male,Finland,Finland,Helsinki,['Manufacturing'],,,False,Increased
30839,2023,1725,1.7,Asok Kumar Hiranandani,68.0,Male,Singapore,Singapore,Singapore,['Real Estate'],,,False,Increased
30840,2023,1725,1.7,Hal Jackman,90.0,Male,Canada,Canada,Toronto,['Finance & Investments'],,,True,Decreased
30841,2023,1725,1.7,Pavan Jain,71.0,Male,India,India,Delhi,['Manufacturing'],,,False,
30842,2023,1725,1.7,Keeree Kanjanapas,72.0,Male,Thailand,Thailand,Bangkok,['Real Estate'],,,True,Decreased
30843,2023,1725,1.7,Osman Kibar,52.0,Male,United States,United States,La Jolla,['Healthcare'],Samumed,"Founder, CEO",True,Decreased
30844,2023,1725,1.7,Kim Chang-soo,62.0,Male,South Korea,South Korea,Seoul,['Fashion & Retail'],,,True,Decreased
30845,2023,1725,1.7,Kim Jung-min,21.0,Female,South Korea,,,['Media & Entertainment'],,,False,
30846,2023,1725,1.7,Kim Jung-youn,19.0,Female,South Korea,,,['Media & Entertainment'],,,False,
30847,2023,1725,1.7,Mustafa Kucuk,59.0,Male,Turkey,Turkey,Istanbul,['Fashion & Retail'],,,True,Increased
30848,2023,1725,1.7,Christopher Kwok,37.0,Male,Hong Kong,Hong Kong,Hong Kong,['Real Estate'],,,False,Increased
30849,2023,1725,1.7,Edward Kwok,42.0,Male,Hong Kong,Hong Kong,Hong Kong,['Real Estate'],,,False,Increased
30850,2023,1725,1.7,Lai Jianfa,53.0,Male,China,China,Shanghai,['Logistics'],,,True,Increased
30851,2023,1725,1.7,Lau Cho Kun,87.0,Male,Malaysia,Malaysia,"Tawau, Sabah",['Diversified'],,,False,Decreased
30852,2023,1725,1.7,Alexis Lê-Quôc,48.0,Male,United States,United States,New York,['Technology'],Datadog,Cofounder,True,Decreased
30853,2023,1725,1.7,Lei Jufang,70.0,Female,China,China,Lanzhou,['Healthcare'],,,True,Decreased
30854,2023,1725,1.7,James Leininger,78.0,Male,United States,United States,San Antonio,['Healthcare'],,,True,Remained Even
30855,2023,1725,1.7,Xuhui Li,54.0,Female,China,China,Foshan,['Food & Beverage'],,,True,Decreased
30856,2023,1725,1.7,Jimmy John Liautaud,59.0,Male,United States,United States,Key Largo,['Food & Beverage'],,,True,Remained Even
30857,2023,1725,1.7,Lin Lairong & family,54.0,Male,China,China,Bayannur,['Metals & Mining'],,,True,Decreased
30858,2023,1725,1.7,Lu Di,,Male,China,China,Shenzhen,['Technology'],,Investor,True,Remained Even
30859,2023,1725,1.7,Palmer Luckey,30.0,Male,United States,United States,Newport Beach,['Technology'],Oculus VR,Entrepreneur,True,
30860,2023,1725,1.7,Duncan MacMillan,85.0,Male,United States,United States,Princeton,['Finance & Investments'],,,True,Increased
30861,2023,1725,1.7,Yusaku Maezawa,47.0,Male,Japan,Japan,Chiba,['Technology'],,,True,Decreased
30862,2023,1725,1.7,Ilson Mateus & family,60.0,Male,Brazil,Brazil,Sao Luis,['Fashion & Retail'],,,True,Increased
30863,2023,1725,1.7,Meng Qingshan & family,74.0,Male,China,China,Langfang,['Manufacturing'],,,True,Increased
30864,2023,1725,1.7,Alberto Palatchi,73.0,Male,Spain,Spain,Madrid,['Fashion & Retail'],,,True,Remained Even
